108年08月27日每5秒委託成交統計,,,,,,,
時間,累積委託買進筆數,累積委託買進數量,累積委託賣出筆數,累積委託賣出數量,累積成交筆數,累積成交數量,累積成交金額
13:12:45,"3,896,230","22,226,866","6,994,016","11,790,437","748,568","3,122,147","78,834"
13:12:50,"3,897,719","22,228,235","6,996,797","11,809,414","749,072","3,124,168","78,881"
13:12:55,"3,899,536","22,226,626","6,999,902","11,801,825","749,481","3,125,373","78,936"
13:13:00,"3,900,907","22,231,722","7,002,700","11,815,862","749,783","3,126,462","78,964"
13:13:05,"3,902,040","22,237,490","7,005,161","11,798,199","750,172","3,127,753","79,010"
13:13:10,"3,903,407","22,250,655","7,007,665","11,807,903","750,513","3,129,263","79,046"
13:13:15,"3,905,068","22,249,606","7,010,504","11,789,052","750,899","3,130,241","79,089"
13:13:20,"3,906,286","22,244,730","7,013,068","11,806,939","751,322","3,131,211","79,128"
13:13:25,"3,907,668","22,268,983","7,015,602","11,816,191","751,701","3,132,231","79,159"
13:13:30,"3,908,569","22,269,645","7,017,923","11,821,485","752,056","3,134,147","79,190"
13:13:35,"3,909,833","22,261,347","7,020,440","11,828,513","752,440","3,135,253","79,231"
13:13:40,"3,911,155","22,251,991","7,023,029","11,826,706","752,782","3,136,752","79,266"
13:13:45,"3,912,220","22,251,704","7,025,282","11,829,572","753,107","3,137,633","79,300"
13:13:50,"3,913,389","22,240,850","7,027,650","11,833,527","753,439","3,138,770","79,332"
13:13:55,"3,914,351","22,249,827","7,029,789","11,830,406","753,893","3,140,075","79,380"
13:14:00,"3,915,620","22,241,707","7,032,241","11,831,099","754,181","3,141,175","79,407"
13:14:05,"3,916,370","22,237,993","7,034,063","11,827,114","754,538","3,142,084","79,439"
13:14:10,"3,917,457","22,251,327","7,036,426","11,822,266","754,873","3,143,120","79,466"
13:14:15,"3,919,203","22,241,560","7,039,435","11,814,985","755,214","3,144,200","79,500"
13:14:20,"3,920,657","22,222,250","7,042,218","11,826,627","755,525","3,145,842","79,537"
13:14:25,"3,922,383","22,219,829","7,045,195","11,820,662","755,869","3,146,927","79,568"
13:14:30,"3,923,685","22,238,355","7,047,714","11,834,035","756,185","3,147,753","79,599"
13:14:35,"3,924,641","22,243,523","7,049,883","11,847,226","756,504","3,148,998","79,630"
13:14:40,"3,926,196","22,222,535","7,052,615","11,826,409","756,850","3,150,743","79,669"
13:14:45,"3,927,012","22,236,734","7,054,774","11,851,078","757,171","3,151,676","79,699"
13:14:50,"3,928,350","22,234,635","7,057,259","11,850,551","757,530","3,152,471","79,727"
13:14:55,"3,929,426","22,216,430","7,059,628","11,850,683","757,919","3,153,762","79,778"
13:15:00,"3,930,421","22,227,402","7,061,835","11,852,919","758,301","3,154,821","79,813"
13:15:05,"3,932,328","22,240,259","7,064,972","11,827,947","758,724","3,156,156","79,853"
13:15:10,"3,933,256","22,250,935","7,067,133","11,846,825","759,120","3,157,712","79,886"
13:15:15,"3,934,591","22,247,073","7,069,852","11,851,096","759,468","3,158,907","79,921"
13:15:20,"3,935,754","22,254,689","7,072,313","11,861,687","759,795","3,159,794","79,950"
13:15:25,"3,936,946","22,250,082","7,074,819","11,844,256","760,222","3,161,187","79,989"
13:15:30,"3,938,029","22,241,146","7,077,314","11,874,807","760,588","3,162,649","80,020"
13:15:35,"3,938,990","22,243,265","7,079,669","11,875,350","760,973","3,164,250","80,050"
13:15:40,"3,940,122","22,266,827","7,081,921","11,868,041","761,530","3,165,854","80,093"
13:15:45,"3,941,178","22,263,799","7,084,279","11,868,633","761,877","3,167,109","80,122"
13:15:50,"3,942,296","22,274,567","7,086,488","11,839,986","762,277","3,168,912","80,166"
13:15:55,"3,943,053","22,271,569","7,088,501","11,849,575","762,652","3,169,864","80,205"
13:16:00,"3,944,286","22,266,611","7,090,934","11,847,873","763,074","3,170,912","80,246"
13:16:05,"3,945,976","22,257,105","7,093,791","11,849,593","763,416","3,172,288","80,277"
13:16:10,"3,947,557","22,266,516","7,096,681","11,851,634","763,743","3,173,355","80,305"
13:16:15,"3,948,620","22,265,231","7,098,957","11,850,053","764,032","3,174,534","80,335"
13:16:20,"3,949,917","22,253,289","7,101,339","11,845,125","764,327","3,175,801","80,365"
13:16:25,"3,950,988","22,262,427","7,103,532","11,845,271","764,686","3,176,875","80,396"
13:16:30,"3,952,058","22,279,794","7,105,741","11,867,214","765,002","3,178,163","80,423"
13:16:35,"3,953,189","22,278,836","7,107,907","11,864,436","765,397","3,179,820","80,466"
13:16:40,"3,954,462","22,252,100","7,110,301","11,839,186","765,810","3,181,430","80,513"
13:16:45,"3,955,627","22,220,600","7,112,701","11,855,096","766,231","3,183,171","80,550"
13:16:50,"3,956,741","22,244,043","7,114,984","11,855,928","766,612","3,184,619","80,583"
13:16:55,"3,958,053","22,273,677","7,117,589","11,884,769","766,930","3,185,713","80,608"
13:17:00,"3,959,321","22,281,042","7,120,084","11,888,834","767,199","3,186,315","80,634"
13:17:05,"3,960,825","22,251,363","7,122,760","11,871,307","767,577","3,187,401","80,667"
13:17:10,"3,961,770","22,261,655","7,124,917","11,882,414","767,906","3,188,322","80,694"
13:17:15,"3,963,291","22,277,647","7,127,795","11,878,889","768,253","3,189,383","80,725"
13:17:20,"3,964,797","22,282,222","7,130,691","11,873,078","768,649","3,190,496","80,764"
13:17:25,"3,966,193","22,284,676","7,133,387","11,885,184","769,154","3,192,716","80,810"
13:17:30,"3,967,590","22,295,719","7,136,082","11,901,277","769,549","3,193,867","80,844"
13:17:35,"3,968,926","22,289,255","7,138,689","11,903,050","770,018","3,196,453","80,889"
13:17:40,"3,970,414","22,294,210","7,141,282","11,874,982","770,352","3,197,608","80,918"
13:17:45,"3,971,699","22,292,713","7,144,134","11,895,430","770,650","3,198,353","80,942"
13:17:50,"3,972,958","22,295,652","7,146,769","11,886,874","771,031","3,199,563","80,975"
13:17:55,"3,974,227","22,307,667","7,149,301","11,886,495","771,355","3,200,406","81,014"
13:18:00,"3,975,127","22,299,939","7,151,403","11,894,290","771,653","3,201,243","81,040"
13:18:05,"3,976,550","22,313,621","7,154,077","11,911,586","772,065","3,202,491","81,085"
13:18:10,"3,977,915","22,302,212","7,156,550","11,909,876","772,471","3,203,950","81,115"
13:18:15,"3,979,197","22,287,243","7,158,974","11,911,064","772,767","3,204,736","81,147"
13:18:20,"3,980,764","22,291,269","7,161,484","11,920,271","773,100","3,205,816","81,177"
13:18:25,"3,981,632","22,298,163","7,163,555","11,938,898","773,425","3,206,690","81,203"
13:18:30,"3,982,781","22,299,591","7,165,815","11,913,061","773,802","3,207,736","81,235"
13:18:35,"3,983,756","22,320,176","7,167,985","11,917,064","774,103","3,208,877","81,256"
13:18:40,"3,984,630","22,316,732","7,170,000","11,933,488","774,449","3,209,887","81,286"
13:18:45,"3,985,563","22,324,511","7,172,109","11,938,976","774,809","3,210,972","81,315"
13:18:50,"3,987,014","22,311,708","7,174,656","11,935,814","775,192","3,212,244","81,357"
13:18:55,"3,988,810","22,316,273","7,177,589","11,933,403","775,573","3,213,732","81,387"
13:19:00,"3,989,843","22,309,463","7,179,748","11,940,008","775,890","3,214,746","81,419"
13:19:05,"3,991,719","22,308,844","7,182,966","11,912,606","776,374","3,216,058","81,462"
13:19:10,"3,992,988","22,315,244","7,185,279","11,919,413","776,768","3,218,201","81,500"
13:19:15,"3,994,537","22,312,795","7,188,145","11,920,233","777,173","3,219,519","81,535"
13:19:20,"3,996,206","22,304,686","7,190,900","11,920,410","777,557","3,221,525","81,571"
13:19:25,"3,997,639","22,322,416","7,193,624","11,941,405","777,932","3,222,637","81,610"
13:19:30,"3,998,958","22,312,904","7,196,095","11,942,681","778,258","3,223,684","81,642"
13:19:35,"4,000,597","22,307,221","7,198,835","11,903,704","778,658","3,225,219","81,671"
13:19:40,"4,002,032","22,306,603","7,201,246","11,916,968","779,183","3,227,266","81,713"
13:19:45,"4,003,667","22,293,122","7,204,051","11,924,036","779,582","3,228,312","81,752"
13:19:50,"4,004,902","22,303,890","7,206,475","11,918,254","779,972","3,229,615","81,795"
13:19:55,"4,006,646","22,307,513","7,209,494","11,923,468","780,349","3,230,751","81,827"
13:20:00,"4,008,136","22,307,098","7,212,346","11,929,834","780,785","3,232,616","81,865"
13:20:05,"4,009,492","22,306,982","7,214,839","11,931,182","781,296","3,234,031","81,902"
13:20:10,"4,010,903","22,303,043","7,217,566","11,921,037","781,692","3,235,312","81,941"
13:20:15,"4,011,787","22,304,494","7,219,832","11,934,308","782,046","3,236,485","81,977"
13:20:20,"4,012,807","22,305,925","7,222,243","11,950,749","782,498","3,237,931","82,022"
13:20:25,"4,014,628","22,302,355","7,225,278","11,925,710","782,980","3,241,140","82,094"
13:20:30,"4,016,070","22,302,734","7,227,950","11,937,081","783,457","3,242,792","82,134"
13:20:35,"4,017,156","22,307,595","7,230,233","11,928,102","783,933","3,244,442","82,178"
13:20:40,"4,018,464","22,196,601","7,233,074","11,891,378","784,405","3,246,162","82,226"
13:20:45,"4,020,040","22,205,297","7,235,726","11,889,882","784,847","3,247,677","82,267"
13:20:50,"4,021,189","22,233,341","7,237,919","11,897,519","785,336","3,248,950","82,308"
13:20:55,"4,022,199","22,247,173","7,240,253","11,912,842","785,806","3,250,316","82,358"
13:21:00,"4,023,884","22,247,773","7,243,254","11,890,343","786,241","3,252,244","82,402"
13:21:05,"4,025,409","22,229,335","7,245,874","11,890,213","786,751","3,254,112","82,456"
13:21:10,"4,026,973","22,308,305","7,248,725","11,924,059","787,210","3,255,988","82,499"
13:21:15,"4,028,637","22,314,389","7,251,659","11,916,925","787,650","3,257,625","82,541"
13:21:20,"4,030,076","22,283,613","7,254,257","11,912,039","788,142","3,259,285","82,600"
13:21:25,"4,031,844","22,292,615","7,257,239","11,910,506","788,630","3,260,701","82,651"
13:21:30,"4,033,370","22,288,427","7,260,064","11,909,833","789,083","3,263,058","82,708"
13:21:35,"4,035,021","22,288,532","7,262,897","11,944,168","789,512","3,264,204","82,771"
13:21:40,"4,036,058","22,296,930","7,265,088","11,931,048","789,940","3,265,388","82,814"
13:21:45,"4,037,352","22,298,201","7,267,599","11,952,119","790,352","3,266,791","82,857"
13:21:50,"4,038,657","22,309,727","7,270,039","11,930,476","790,882","3,268,488","82,921"
13:21:55,"4,039,727","22,307,303","7,272,618","11,964,177","791,393","3,271,040","82,982"
13:22:00,"4,040,772","22,313,551","7,274,961","11,944,018","791,923","3,273,111","83,030"
13:22:05,"4,042,076","22,313,864","7,277,361","11,950,522","792,410","3,274,375","83,067"
13:22:10,"4,043,421","22,322,699","7,279,876","11,944,968","792,807","3,275,188","83,099"
13:22:15,"4,044,348","22,314,729","7,282,114","11,942,255","793,244","3,276,547","83,136"
13:22:20,"4,045,743","22,319,381","7,284,682","11,968,114","793,689","3,277,956","83,174"
13:22:25,"4,046,598","22,320,241","7,286,885","11,935,830","794,286","3,279,908","83,229"
13:22:30,"4,048,287","22,319,739","7,289,745","11,929,641","794,751","3,282,710","83,283"
13:22:35,"4,049,869","22,310,605","7,292,694","11,940,014","795,260","3,284,122","83,326"
13:22:40,"4,051,300","22,333,900","7,295,304","11,946,153","795,832","3,285,959","83,381"
13:22:45,"4,052,345","22,292,941","7,297,533","11,934,684","796,352","3,287,350","83,433"
13:22:50,"4,053,857","22,325,176","7,300,202","11,943,076","796,838","3,289,171","83,478"
13:22:55,"4,055,148","22,323,816","7,302,743","11,955,498","797,450","3,291,762","83,528"
13:23:00,"4,056,455","22,318,736","7,305,269","11,942,334","797,901","3,293,264","83,573"
13:23:05,"4,058,055","22,300,125","7,308,080","11,944,635","798,502","3,295,205","83,629"
13:23:10,"4,059,352","22,310,962","7,310,559","11,925,834","798,959","3,296,927","83,671"
13:23:15,"4,060,873","22,319,936","7,313,384","11,949,394","799,466","3,298,213","83,725"
13:23:20,"4,062,064","22,283,200","7,315,723","11,931,791","799,967","3,299,746","83,768"
13:23:25,"4,063,151","22,307,048","7,318,241","11,943,521","800,485","3,301,903","83,831"
13:23:30,"4,064,430","22,313,242","7,320,647","11,926,715","800,967","3,303,475","83,874"
13:23:35,"4,065,840","22,306,965","7,323,118","11,935,278","801,548","3,305,315","83,924"
13:23:40,"4,067,834","22,142,739","7,326,268","11,870,888","801,959","3,306,250","83,961"
13:23:45,"4,069,837","21,963,718","7,329,573","11,799,018","802,405","3,307,764","84,000"
13:23:50,"4,072,040","21,947,300","7,332,985","11,801,156","802,894","3,309,763","84,048"
13:23:55,"4,073,541","21,950,576","7,335,803","11,802,407","803,386","3,311,462","84,089"
13:24:00,"4,075,353","21,938,408","7,338,796","11,787,234","803,929","3,313,004","84,141"
13:24:05,"4,078,357","21,433,569","7,342,695","11,583,751","804,432","3,314,789","84,200"
13:24:10,"4,080,895","21,347,822","7,346,324","11,574,762","804,934","3,316,799","84,248"
13:24:15,"4,083,334","21,204,494","7,349,540","11,515,504","805,479","3,318,495","84,303"
13:24:20,"4,086,019","21,058,978","7,353,037","11,460,217","806,136","3,320,868","84,371"
13:24:25,"4,088,322","20,912,623","7,356,273","11,419,520","806,730","3,323,552","84,437"
13:24:30,"4,090,137","20,735,341","7,358,897","11,343,531","807,335","3,325,731","84,508"
13:24:35,"4,092,778","20,485,330","7,362,361","11,204,202","808,089","3,327,879","84,572"
13:24:40,"4,094,837","20,345,600","7,365,308","11,136,078","808,757","3,330,689","84,633"
13:24:45,"4,096,838","20,225,596","7,368,122","11,095,557","809,341","3,332,795","84,689"
13:24:50,"4,099,250","20,028,537","7,371,161","11,047,246","809,805","3,335,447","84,741"
13:24:55,"4,101,867","19,860,592","7,374,214","11,000,154","810,228","3,337,591","84,777"
13:25:00,"4,104,621","19,736,544","7,377,356","10,976,370","810,624","3,339,879","84,820"
13:25:05,"4,110,636","18,967,074","7,382,890","10,754,828","810,624","3,339,879","84,820"
13:25:10,"4,121,825","18,297,794","7,390,975","10,488,619","810,624","3,339,879","84,820"
13:25:15,"4,128,552","17,142,012","7,397,856","9,773,212","810,624","3,339,879","84,820"
13:25:20,"4,132,387","16,810,344","7,401,808","9,621,436","810,624","3,339,879","84,820"
13:25:25,"4,135,482","16,663,244","7,404,989","9,573,493","810,624","3,339,879","84,820"
13:25:30,"4,138,250","16,165,734","7,407,703","9,223,280","810,624","3,339,879","84,820"
13:25:35,"4,141,620","13,865,451","7,411,173","8,233,832","810,624","3,339,879","84,820"
13:25:40,"4,145,149","13,085,644","7,414,402","7,957,676","810,624","3,339,879","84,820"
13:25:45,"4,147,157","12,442,076","7,416,265","7,759,006","810,624","3,339,879","84,820"
13:25:50,"4,148,410","12,372,641","7,417,560","7,735,964","810,624","3,339,879","84,820"
13:25:55,"4,149,604","12,336,848","7,418,750","7,719,659","810,624","3,339,879","84,820"
13:26:00,"4,150,847","12,317,646","7,419,960","7,712,883","810,624","3,339,879","84,820"
13:26:05,"4,155,819","12,961,526","7,424,526","7,831,889","810,624","3,339,879","84,820"
13:26:10,"4,159,397","12,674,337","7,427,911","7,745,144","810,624","3,339,879","84,820"
13:26:15,"4,162,292","12,490,159","7,430,620","7,592,505","810,624","3,339,879","84,820"
13:26:20,"4,164,470","12,469,442","7,432,887","7,578,682","810,624","3,339,879","84,820"
13:26:25,"4,166,115","12,445,382","7,434,528","7,563,526","810,624","3,339,879","84,820"
13:26:30,"4,167,406","12,413,710","7,435,750","7,542,041","810,624","3,339,879","84,820"
13:26:35,"4,170,347","12,036,329","7,436,765","7,505,930","810,624","3,339,879","84,820"
13:26:40,"4,171,845","12,064,171","7,437,750","7,495,028","810,624","3,339,879","84,820"
13:26:45,"4,173,166","12,070,467","7,439,017","7,503,921","810,624","3,339,879","84,820"
13:26:50,"4,174,361","12,045,195","7,440,058","7,489,354","810,624","3,339,879","84,820"
13:26:55,"4,175,417","11,994,101","7,440,930","7,456,807","810,624","3,339,879","84,820"
13:27:00,"4,176,235","11,958,980","7,441,655","7,438,345","810,624","3,339,879","84,820"
13:27:05,"4,177,816","11,910,181","7,442,944","7,378,847","810,624","3,339,879","84,820"
13:27:10,"4,178,867","11,869,233","7,443,803","7,351,234","810,624","3,339,879","84,820"
13:27:15,"4,180,036","11,818,273","7,444,749","7,337,311","810,624","3,339,879","84,820"
13:27:20,"4,180,874","11,772,969","7,445,544","7,313,246","810,624","3,339,879","84,820"
13:27:25,"4,181,784","11,759,518","7,446,300","7,310,193","810,624","3,339,879","84,820"
13:27:30,"4,182,645","11,712,216","7,447,138","7,285,171","810,624","3,339,879","84,820"
13:27:35,"4,184,219","11,691,609","7,448,783","7,263,876","810,624","3,339,879","84,820"
13:27:40,"4,185,958","11,660,471","7,450,413","7,261,832","810,624","3,339,879","84,820"
13:27:45,"4,187,060","11,624,066","7,451,374","7,261,502","810,624","3,339,879","84,820"
13:27:50,"4,188,023","11,597,134","7,452,191","7,252,371","810,624","3,339,879","84,820"
13:27:55,"4,188,824","11,546,538","7,452,743","7,221,600","810,624","3,339,879","84,820"
13:28:00,"4,189,490","11,513,180","7,453,231","7,201,932","810,624","3,339,879","84,820"
13:28:05,"4,191,570","11,538,790","7,454,956","7,214,932","810,624","3,339,879","84,820"
13:28:10,"4,192,608","11,545,586","7,455,773","7,218,698","810,624","3,339,879","84,820"
13:28:15,"4,193,518","11,543,304","7,456,374","7,219,641","810,624","3,339,879","84,820"
13:28:20,"4,194,332","11,540,964","7,456,951","7,220,256","810,624","3,339,879","84,820"
13:28:25,"4,195,167","11,551,818","7,457,566","7,226,468","810,624","3,339,879","84,820"
13:28:30,"4,196,079","11,553,863","7,458,269","7,228,559","810,624","3,339,879","84,820"
13:28:35,"4,196,902","11,558,162","7,459,165","7,228,788","810,624","3,339,879","84,820"
13:28:40,"4,197,738","11,552,281","7,460,177","7,231,332","810,624","3,339,879","84,820"
13:28:45,"4,198,958","11,560,051","7,461,575","7,277,854","810,624","3,339,879","84,820"
13:28:50,"4,200,072","11,557,739","7,462,544","7,296,333","810,624","3,339,879","84,820"
13:28:55,"4,201,158","11,555,297","7,463,388","7,295,570","810,624","3,339,879","84,820"
13:29:00,"4,202,057","11,556,336","7,464,061","7,296,252","810,624","3,339,879","84,820"
13:29:05,"4,203,479","11,370,304","7,465,191","7,235,475","810,624","3,339,879","84,820"
13:29:10,"4,204,979","11,375,771","7,466,381","7,239,987","810,624","3,339,879","84,820"
13:29:15,"4,206,243","11,382,634","7,467,337","7,244,634","810,624","3,339,879","84,820"
