"","CATE","bedrooms","halls","AREA","floor","subway","school","price","LONG","LAT","NAME","DISTRICT"
"279","dongcheng",2,1,61.11,"middle",1,0,69220,116.4139641,39.97123307,"安外大街","安贞"
"280","dongcheng",3,1,81.73,"high",1,0,69131,116.4139641,39.97123307,"安外大街","安贞"
"281","dongcheng",1,1,46.83,"high",1,0,64062,116.4139641,39.97123307,"安外大街","安贞"
"282","dongcheng",1,1,46.83,"low",1,0,59791,116.4139641,39.97123307,"安外大街","安贞"
"283","dongcheng",2,1,56.03,"low",1,1,70498,116.4137879,39.96827108,"安外大街3号院","安定门"
"284","dongcheng",2,2,71.76,"high",1,1,69538,116.4137879,39.96827108,"安外大街3号院","安定门"
"285","dongcheng",2,1,49,"middle",1,1,67347,116.4137879,39.96827108,"安外大街3号院","安定门"
"286","dongcheng",2,1,67.09,"high",1,0,81980,116.4152549,39.96570122,"安外大街80号院","安定门"
"287","dongcheng",3,1,70.13,"high",1,0,75574,116.4152549,39.96570122,"安外大街80号院","安定门"
"288","dongcheng",3,1,84.2,"middle",1,0,73635,116.4152549,39.96570122,"安外大街80号院","安定门"
"289","dongcheng",1,1,39.97,"high",1,1,101326,116.4202405,39.95705256,"安外东河沿","安定门"
"290","dongcheng",2,1,58.12,"middle",1,0,91191,116.4202405,39.95705256,"安外东河沿","安定门"
"291","dongcheng",2,1,59.68,"low",1,1,90148,116.4202405,39.95705256,"安外东河沿","安定门"
"292","dongcheng",2,1,65.16,"low",1,0,89933,116.4202405,39.95705256,"安外东河沿","安定门"
"293","dongcheng",2,1,59.68,"low",1,1,88472,116.4202405,39.95705256,"安外东河沿","安定门"
"294","dongcheng",3,1,95.46,"middle",1,1,87995,116.4202405,39.95705256,"安外东河沿","安定门"
"295","dongcheng",2,1,56.65,"middle",1,1,87909,116.4202405,39.95705256,"安外东河沿","安定门"
"296","dongcheng",1,1,39.29,"low",1,1,86537,116.4202405,39.95705256,"安外东河沿","安定门"
"297","dongcheng",1,1,50.19,"low",1,1,85675,116.4202405,39.95705256,"安外东河沿","安定门"
"298","dongcheng",2,2,75.5,"middle",1,1,79471,116.4202405,39.95705256,"安外东河沿","安定门"
"299","dongcheng",2,1,67,"low",1,1,77612,116.4202405,39.95705256,"安外东河沿","安定门"
"301","dongcheng",2,1,58,"high",1,1,89656,116.4180486,39.96509294,"安外花园","和平里"
"302","dongcheng",3,1,71.05,"middle",1,0,89374,116.4180486,39.96509294,"安外花园","和平里"
"303","dongcheng",1,1,37.47,"low",1,1,88071,116.4180486,39.96509294,"安外花园","和平里"
"304","dongcheng",2,1,61,"low",1,1,81968,116.4180486,39.96509294,"安外花园","和平里"
"305","dongcheng",2,1,61,"low",1,0,81968,116.4180486,39.96509294,"安外花园","和平里"
"306","dongcheng",2,1,53.24,"middle",1,0,80767,116.4180486,39.96509294,"安外花园","和平里"
"307","dongcheng",3,1,81,"low",1,1,80247,116.4180486,39.96509294,"安外花园","和平里"
"308","dongcheng",2,1,56.82,"high",1,0,78318,116.4180486,39.96509294,"安外花园","和平里"
"309","dongcheng",1,1,37.11,"high",1,0,75991,116.4180486,39.96509294,"安外花园","和平里"
"310","dongcheng",1,1,42.3,"high",1,1,75651,116.4180486,39.96509294,"安外花园","和平里"
"311","dongcheng",3,1,74,"low",1,0,74325,116.4180486,39.96509294,"安外花园","和平里"
"312","dongcheng",2,1,60,"high",1,1,75000,116.4134048,39.95755106,"安外西河沿","安定门"
"313","dongcheng",3,0,65.29,"high",1,1,74438,116.4134048,39.95755106,"安外西河沿","安定门"
"314","dongcheng",2,1,55.59,"high",1,1,71596,116.4134048,39.95755106,"安外西河沿","安定门"
"315","dongcheng",1,1,44.73,"low",1,1,71317,116.4134048,39.95755106,"安外西河沿","安定门"
"316","dongcheng",3,1,88.24,"low",1,1,70830,116.4134048,39.95755106,"安外西河沿","安定门"
"317","dongcheng",3,1,88.24,"high",1,1,70830,116.4134048,39.95755106,"安外西河沿","安定门"
"318","dongcheng",2,1,69.83,"middle",1,1,69885,116.4134048,39.95755106,"安外西河沿","安定门"
"319","chaoyang",1,1,41.84,"middle",0,0,62142,116.3868477,39.99877821,"安翔里小区","健翔桥"
"320","chaoyang",2,1,61.86,"high",1,0,56580,116.3868477,39.99877821,"安翔里小区","健翔桥"
"321","chaoyang",2,1,60.61,"low",1,1,61871,116.3920086,39.99607381,"安翔南里","健翔桥"
"322","dongcheng",2,2,140.5,"middle",1,1,92527,116.4112015,39.95264392,"安馨园","安定门"
"323","dongcheng",2,1,139.78,"middle",1,1,89427,116.4112015,39.95264392,"安馨园","安定门"
"325","chaoyang",2,1,62.59,"high",1,1,65506,116.4160727,40.0057433,"安园","亚运村"
"326","chaoyang",3,1,136.64,"middle",1,1,51962,116.4160727,40.0057433,"安园","亚运村"
"327","chaoyang",3,2,136.64,"low",1,1,50864,116.4160727,40.0057433,"安园","亚运村"
"328","chaoyang",2,2,102.57,"low",1,1,49723,116.4160727,40.0057433,"安园","亚运村"
"329","chaoyang",4,1,184.33,"high",1,1,48826,116.4160727,40.0057433,"安园","亚运村"
"330","chaoyang",3,2,136.64,"middle",1,1,47571,116.4160727,40.0057433,"安园","亚运村"
"331","chaoyang",3,1,80,"middle",1,0,60000,116.4166751,39.99106436,"安苑北里","亚运村"
"332","chaoyang",2,1,69.96,"middle",1,0,58605,116.4166751,39.99106436,"安苑北里","亚运村"
"333","chaoyang",2,1,68.69,"high",1,0,54594,116.4190206,39.99172837,"安苑东里三区","惠新西街"
"334","chaoyang",2,1,59.61,"high",1,0,55360,116.420228,39.99013821,"安苑东里一区","惠新西街"
"335","chaoyang",2,1,55.31,"high",1,0,57675,116.4150874,39.98805976,"安苑里","亚运村"
"336","chaoyang",3,1,65.64,"high",1,0,53322,116.4150874,39.98805976,"安苑里","亚运村"
"337","chaoyang",2,1,49.44,"low",1,0,73827,116.4102145,39.97791302,"安贞里","安贞"
"338","chaoyang",2,1,81.53,"middle",1,0,72980,116.4102145,39.97791302,"安贞里","安贞"
"339","chaoyang",2,1,49.93,"low",1,0,72101,116.4102145,39.97791302,"安贞里","安贞"
"340","chaoyang",2,1,62.77,"low",1,0,70098,116.4102145,39.97791302,"安贞里","安贞"
"341","chaoyang",3,1,81.02,"middle",1,0,69119,116.4102145,39.97791302,"安贞里","安贞"
"342","chaoyang",2,1,54.21,"middle",1,0,67331,116.4102145,39.97791302,"安贞里","安贞"
"343","chaoyang",2,1,53.65,"high",1,0,65238,116.4102145,39.97791302,"安贞里","安贞"
"344","chaoyang",3,1,81.97,"high",1,0,64658,116.4102145,39.97791302,"安贞里","安贞"
"345","chaoyang",2,1,54.61,"middle",1,0,63176,116.4102145,39.97791302,"安贞里","安贞"
"346","chaoyang",2,1,53.99,"middle",1,0,62975,116.4102145,39.97791302,"安贞里","安贞"
"347","chaoyang",2,1,54,"high",1,0,62963,116.4102145,39.97791302,"安贞里","安贞"
"348","chaoyang",1,1,45.35,"middle",1,0,61743,116.4102145,39.97791302,"安贞里","安贞"
"349","chaoyang",2,1,63.47,"high",1,0,61447,116.4102145,39.97791302,"安贞里","安贞"
"350","chaoyang",2,1,54.01,"low",1,0,61100,116.4102145,39.97791302,"安贞里","安贞"
"351","chaoyang",2,1,62.77,"high",1,0,61017,116.4102145,39.97791302,"安贞里","安贞"
"352","chaoyang",3,1,74.95,"middle",1,0,60041,116.4102145,39.97791302,"安贞里","安贞"
"353","chaoyang",2,1,56.02,"high",1,0,59801,116.4102145,39.97791302,"安贞里","安贞"
"354","chaoyang",2,1,53.98,"middle",1,0,59282,116.4102145,39.97791302,"安贞里","安贞"
"355","chaoyang",2,1,59.15,"high",1,0,59172,116.4102145,39.97791302,"安贞里","安贞"
"356","chaoyang",2,1,54.21,"high",1,0,59030,116.4102145,39.97791302,"安贞里","安贞"
"357","chaoyang",2,1,58.53,"low",1,0,58090,116.4102145,39.97791302,"安贞里","安贞"
"358","chaoyang",1,1,58.56,"low",1,0,58061,116.4102145,39.97791302,"安贞里","安贞"
"359","chaoyang",2,1,51.91,"low",1,0,80910,116.406782,39.97982462,"安贞西里","安贞"
"360","chaoyang",3,1,71,"high",1,0,71831,116.406782,39.97982462,"安贞西里","安贞"
"361","chaoyang",2,1,60,"low",1,0,71667,116.406782,39.97982462,"安贞西里","安贞"
"362","chaoyang",3,1,78.54,"high",1,0,70029,116.406782,39.97982462,"安贞西里","安贞"
"363","chaoyang",2,1,57.15,"low",1,0,69117,116.406782,39.97982462,"安贞西里","安贞"
"364","chaoyang",3,1,76.09,"middle",1,0,67026,116.406782,39.97982462,"安贞西里","安贞"
"365","chaoyang",2,1,56.99,"middle",1,0,66679,116.406782,39.97982462,"安贞西里","安贞"
"366","chaoyang",2,1,58,"high",1,0,66380,116.406782,39.97982462,"安贞西里","安贞"
"367","chaoyang",2,1,65,"middle",1,0,66154,116.406782,39.97982462,"安贞西里","安贞"
"368","chaoyang",2,1,57.5,"middle",1,0,66087,116.406782,39.97982462,"安贞西里","安贞"
"369","chaoyang",1,1,42,"middle",1,0,65477,116.406782,39.97982462,"安贞西里","安贞"
"370","chaoyang",2,1,56.71,"low",1,0,65245,116.406782,39.97982462,"安贞西里","安贞"
"371","chaoyang",2,1,57.5,"middle",1,0,64348,116.406782,39.97982462,"安贞西里","安贞"
"372","chaoyang",2,1,65.64,"low",1,0,64138,116.406782,39.97982462,"安贞西里","安贞"
"373","chaoyang",3,1,80.6,"middle",1,0,62035,116.406782,39.97982462,"安贞西里","安贞"
"374","chaoyang",1,1,38.96,"low",1,0,61602,116.406782,39.97982462,"安贞西里","安贞"
"375","chaoyang",1,1,38.52,"low",1,0,61008,116.406782,39.97982462,"安贞西里","安贞"
"376","chaoyang",1,1,49.63,"low",1,0,60448,116.406782,39.97982462,"安贞西里","安贞"
"377","chaoyang",2,1,59.55,"high",1,0,59614,116.406782,39.97982462,"安贞西里","安贞"
"378","chaoyang",2,1,57.66,"middle",1,0,58967,116.406782,39.97982462,"安贞西里","安贞"
"379","chaoyang",2,1,58.16,"middle",1,0,57600,116.406782,39.97982462,"安贞西里","安贞"
"380","chaoyang",2,1,68.18,"high",1,0,56469,116.406782,39.97982462,"安贞西里","安贞"
"381","chaoyang",1,1,38.99,"middle",1,0,51296,116.406782,39.97982462,"安贞西里","安贞"
"382","dongcheng",3,1,108.21,"low",1,0,80215,116.4154082,39.97700664,"安贞苑50号院","安贞"
"383","dongcheng",2,1,65.82,"high",1,0,79004,116.4154082,39.97700664,"安贞苑50号院","安贞"
"384","dongcheng",1,1,47.6,"middle",1,0,78782,116.4154082,39.97700664,"安贞苑50号院","安贞"
"385","dongcheng",2,1,65.82,"low",1,0,72927,116.4154082,39.97700664,"安贞苑50号院","安贞"
"386","dongcheng",2,1,66,"high",1,1,72728,116.4154082,39.97700664,"安贞苑50号院","安贞"
"387","dongcheng",2,1,65.82,"middle",1,1,65330,116.4154082,39.97700664,"安贞苑50号院","安贞"
"388","chaoyang",3,2,196.31,"low",1,0,76410,116.4205047,39.98900171,"奥东18","惠新西街"
"389","chaoyang",2,2,144.31,"high",1,0,69296,116.4205047,39.98900171,"奥东18","惠新西街"
"390","chaoyang",3,2,196.31,"high",1,0,69279,116.4205047,39.98900171,"奥东18","惠新西街"
"391","chaoyang",2,1,144,"low",1,0,61667,116.4205047,39.98900171,"奥东18","惠新西街"
"392","chaoyang",4,2,204.38,"middle",0,1,44036,116.548166,39.96957519,"奥林匹克花园二期","东坝"
"393","chaoyang",3,2,137.36,"middle",0,1,51689,116.5518409,39.96472553,"奥林匹克花园三期","东坝"
"394","chaoyang",2,2,109.79,"high",0,1,51007,116.5518409,39.96472553,"奥林匹克花园三期","东坝"
"395","chaoyang",2,2,110.69,"middle",0,1,50592,116.5518409,39.96472553,"奥林匹克花园三期","东坝"
"396","chaoyang",3,2,126,"low",0,1,48889,116.5518409,39.96472553,"奥林匹克花园三期","东坝"
"397","chaoyang",3,2,136.82,"low",0,1,47508,116.5518409,39.96472553,"奥林匹克花园三期","东坝"
"398","chaoyang",4,2,170.94,"high",0,1,46801,116.5518409,39.96472553,"奥林匹克花园三期","东坝"
"399","chaoyang",2,1,107.34,"low",0,1,46581,116.5518409,39.96472553,"奥林匹克花园三期","东坝"
"400","chaoyang",3,2,139,"low",0,1,50360,116.5533108,39.96666805,"奥林匹克花园四期","东坝"
"401","chaoyang",3,2,224,"high",0,1,36608,116.5533108,39.96666805,"奥林匹克花园四期","东坝"
"402","chaoyang",3,2,139.64,"low",0,1,60871,116.5533108,39.96666805,"奥林匹克花园一期","东坝"
"403","chaoyang",3,2,144.7,"low",0,1,55978,116.5533108,39.96666805,"奥林匹克花园一期","东坝"
"404","chaoyang",3,2,164.03,"low",0,1,53040,116.5533108,39.96666805,"奥林匹克花园一期","东坝"
"405","chaoyang",3,2,143.32,"middle",0,1,53029,116.5533108,39.96666805,"奥林匹克花园一期","东坝"
"406","chaoyang",3,2,141.87,"middle",0,1,52866,116.5533108,39.96666805,"奥林匹克花园一期","东坝"
"407","chaoyang",3,2,164.36,"middle",0,1,50499,116.5533108,39.96666805,"奥林匹克花园一期","东坝"
"408","chaoyang",3,2,139.85,"middle",0,1,50054,116.5533108,39.96666805,"奥林匹克花园一期","东坝"
"409","chaoyang",3,3,221.27,"low",0,1,44290,116.5533108,39.96666805,"奥林匹克花园一期","东坝"
"410","chaoyang",3,2,134.88,"low",1,1,72658,116.3708791,40.02175952,"澳景花庭","奥林匹克公园"
"411","chaoyang",3,2,144.18,"high",1,1,70745,116.3708791,40.02175952,"澳景花庭","奥林匹克公园"
"412","chaoyang",3,2,127.12,"middle",1,1,69226,116.3708791,40.02175952,"澳景花庭","奥林匹克公园"
"413","chaoyang",3,2,142.97,"middle",1,1,68546,116.3708791,40.02175952,"澳景花庭","奥林匹克公园"
"414","chaoyang",3,2,127.98,"high",1,1,67198,116.3708791,40.02175952,"澳景花庭","奥林匹克公园"
"415","chaoyang",3,2,180.56,"low",1,1,64799,116.3708791,40.02175952,"澳景花庭","奥林匹克公园"
"416","chaoyang",1,1,76,"low",1,1,59211,116.3708791,40.02175952,"澳景花庭","奥林匹克公园"
"417","chaoyang",2,2,126.8,"middle",1,1,59937,116.3796373,40.01875981,"澳林春天二期","奥林匹克公园"
"418","chaoyang",2,2,138.26,"low",1,1,91133,116.3796373,40.01875981,"澳林春天六期","奥林匹克公园"
"419","chaoyang",3,2,165.58,"low",1,1,86968,116.3796373,40.01875981,"澳林春天六期","奥林匹克公园"
"420","chaoyang",2,2,134.86,"low",1,1,85274,116.3796373,40.01875981,"澳林春天六期","奥林匹克公园"
"421","chaoyang",3,2,135,"middle",1,1,72963,116.3796373,40.01875981,"澳林春天三期","奥林匹克公园"
"423","chaoyang",4,2,155.11,"middle",1,1,88970,116.3796373,40.01875981,"澳林春天四期","奥林匹克公园"
"424","chaoyang",3,2,154.65,"low",1,1,74362,116.3796373,40.01875981,"澳林春天四期","奥林匹克公园"
"425","chaoyang",2,2,109.25,"low",1,1,64074,116.3796373,40.01875981,"澳林春天五期","奥林匹克公园"
"426","chaoyang",3,2,108.95,"high",1,1,57642,116.3796373,40.01875981,"澳林春天一期","奥林匹克公园"
"427","chaoyang",2,1,79.27,"middle",1,0,64968,116.4675166,40.01878335,"澳洲康都","望京"
"428","chaoyang",2,2,86.8,"middle",1,0,64517,116.4675166,40.01878335,"澳洲康都","望京"
"429","chaoyang",1,2,57.5,"low",1,0,64348,116.4675166,40.01878335,"澳洲康都","望京"
"430","chaoyang",2,2,112.71,"low",1,0,63881,116.4675166,40.01878335,"澳洲康都","望京"
"431","chaoyang",3,2,130,"high",1,0,63847,116.4675166,40.01878335,"澳洲康都","望京"
"432","chaoyang",1,1,66.54,"middle",1,0,63421,116.4675166,40.01878335,"澳洲康都","望京"
"433","chaoyang",2,2,83,"low",1,0,62651,116.4675166,40.01878335,"澳洲康都","望京"
"434","chaoyang",3,2,91.12,"middle",1,0,60909,116.4675166,40.01878335,"澳洲康都","望京"
"435","chaoyang",3,2,146.71,"low",1,0,59301,116.4675166,40.01878335,"澳洲康都","望京"
"436","chaoyang",1,1,67,"low",1,0,55971,116.4675166,40.01878335,"澳洲康都","望京"
"437","shijingshan",1,1,48.6,"high",0,0,41153,116.2402395,39.8962197,"八宝山南路29号院","鲁谷"
"438","shijingshan",2,1,49.87,"low",0,0,40105,116.2402395,39.8962197,"八宝山南路29号院","鲁谷"
"439","shijingshan",2,1,43,"middle",0,0,39535,116.2402395,39.8962197,"八宝山南路29号院","鲁谷"
"440","shijingshan",2,1,48.6,"low",0,0,38066,116.2402395,39.8962197,"八宝山南路29号院","鲁谷"
"441","shijingshan",2,1,40.4,"low",0,0,36634,116.2402395,39.8962197,"八宝山南路29号院","鲁谷"
"442","shijingshan",2,1,70.35,"middle",0,0,36390,116.2402395,39.8962197,"八宝山南路29号院","鲁谷"
"443","shijingshan",3,1,49.5,"high",0,0,33940,116.2402395,39.8962197,"八宝山南路29号院","鲁谷"
"444","shijingshan",2,1,78.8,"middle",0,0,32995,116.2402395,39.8962197,"八宝山南路29号院","鲁谷"
"445","shijingshan",2,1,56.6,"middle",0,0,31803,116.2402395,39.8962197,"八宝山南路29号院","鲁谷"
"446","haidian",3,1,80.2,"high",1,0,74813,116.2959282,39.92687051,"八宝庄","定慧寺"
"447","haidian",1,1,45.9,"low",1,0,62092,116.2959282,39.92687051,"八宝庄","定慧寺"
"448","haidian",1,1,44.7,"middle",1,0,58166,116.2959282,39.92687051,"八宝庄","定慧寺"
"449","haidian",1,1,46,"middle",1,0,57174,116.2959282,39.92687051,"八宝庄","定慧寺"
"450","haidian",2,1,63,"high",1,0,57143,116.2959282,39.92687051,"八宝庄","定慧寺"
"451","haidian",3,1,86.43,"middle",1,0,55768,116.2959282,39.92687051,"八宝庄","定慧寺"
"452","haidian",2,1,66.4,"low",1,0,54217,116.2959282,39.92687051,"八宝庄","定慧寺"
"453","haidian",2,1,63,"middle",1,0,53651,116.2959282,39.92687051,"八宝庄","定慧寺"
"454","haidian",4,1,109,"high",1,0,53212,116.2959282,39.92687051,"八宝庄","定慧寺"
"455","haidian",2,1,67.3,"low",1,0,53195,116.2959282,39.92687051,"八宝庄","定慧寺"
"456","haidian",2,1,66.4,"low",1,0,53013,116.2959282,39.92687051,"八宝庄","定慧寺"
"457","haidian",2,1,66.5,"middle",1,0,52632,116.2959282,39.92687051,"八宝庄","定慧寺"
"458","haidian",2,1,66.4,"low",1,0,50603,116.2959282,39.92687051,"八宝庄","定慧寺"
"459","shijingshan",3,1,67,"middle",1,0,35075,116.2234251,39.90867526,"八场宿舍","鲁谷"
"461","shijingshan",2,1,65.3,"low",0,0,33691,116.1936356,39.95923944,"八大处山庄","苹果园"
"462","shijingshan",2,1,65.24,"low",0,0,45985,116.2073105,39.92086929,"八角北里","八角"
"463","shijingshan",2,1,57.54,"middle",1,0,39973,116.2073105,39.92086929,"八角北里","八角"
"464","shijingshan",2,1,58.95,"middle",1,0,39865,116.2073105,39.92086929,"八角北里","八角"
"465","shijingshan",2,1,57.7,"high",1,0,39862,116.2073105,39.92086929,"八角北里","八角"
"466","shijingshan",3,1,68.43,"middle",1,0,39457,116.2073105,39.92086929,"八角北里","八角"
"467","shijingshan",2,1,61.3,"middle",0,0,39152,116.2073105,39.92086929,"八角北里","八角"
"468","shijingshan",2,0,55,"middle",1,0,38182,116.2073105,39.92086929,"八角北里","八角"
"469","shijingshan",1,1,44.01,"low",0,0,38174,116.2073105,39.92086929,"八角北里","八角"
"470","shijingshan",2,1,59,"high",1,0,36950,116.2073105,39.92086929,"八角北里","八角"
"471","shijingshan",2,1,59.88,"low",1,0,36741,116.2073105,39.92086929,"八角北里","八角"
"472","shijingshan",2,1,57.46,"high",1,1,36548,116.2073105,39.92086929,"八角北里","八角"
"473","shijingshan",1,1,44,"high",0,0,36364,116.2073105,39.92086929,"八角北里","八角"
"474","shijingshan",2,1,58.8,"high",1,0,35715,116.2073105,39.92086929,"八角北里","八角"
"475","shijingshan",2,1,59.88,"low",1,0,35071,116.2073105,39.92086929,"八角北里","八角"
"476","shijingshan",2,1,59.41,"high",1,0,34506,116.2073105,39.92086929,"八角北里","八角"
"477","shijingshan",2,1,69.13,"high",0,0,33994,116.2073105,39.92086929,"八角北里","八角"
"478","shijingshan",2,1,57.26,"high",1,0,33182,116.2073105,39.92086929,"八角北里","八角"
"479","shijingshan",2,0,58.41,"middle",1,0,32187,116.2073105,39.92086929,"八角北里","八角"
"480","shijingshan",2,1,165.88,"low",1,0,28033,116.2073105,39.92086929,"八角北里","八角"
"481","shijingshan",3,1,184.16,"low",0,0,27151,116.2073105,39.92086929,"八角北里","八角"
"482","shijingshan",1,1,33.46,"low",1,0,46324,116.2063336,39.92281477,"八角北路","八角"
"483","shijingshan",3,1,66,"low",1,0,42425,116.2063336,39.92281477,"八角北路","八角"
